mt1
0,216000
0,242000
0,304000
0,303000
0,312000
0,196000
0,201000
0,181000
0,227000
0,255000
mt2
0,602000
0,747000
0,632000
0,542000
0,558000
0,659000
0,533000
0,749000
0,539000
0,542000
mt3
628,615000
659,102000
628,257000
627,051000
626,790000
627,244000
627,089000
626,791000
629,381000
629,897000
